time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
3.4800000000000026,-1.90212395148,2.69261147941,20.717416687,0.223613013419,0.0691681641801,0.0,-1.79076406196,3.07136234755,5.23192178197,0.0158309042075,-0.0241075850326,0.0,446.9287549301041,445.87619717190466,446.0403098048353,446.9422790663507
3.5400000000000027,-2.01132618046,2.88214645368,21.0373853943,0.224336354149,0.0684773227861,0.0,-1.84913254634,3.24620641629,5.43249423826,0.00316925118788,0.0060790515529,0.0,502.82628264780584,505.00880578932885,504.140299609641,503.2243226890357
3.6000000000000028,-2.12349682884,3.08045275662,21.361875001,0.224799053552,0.0691597508886,0.0,-1.88996188884,3.36395341344,5.38392527145,0.0155245774916,0.0202821875355,0.0,428.0783829473606,429.28545110510964,429.3275183249437,430.37468327740373
3.660000000000003,-2.23842701742,3.28675011343,21.6875450152,0.225670486021,0.0702349471358,0.0,-1.94113649396,3.51246389185,5.47107894354,0.0124434184197,0.012719064876,0.0,472.61478826583954,472.03130239875674,472.8520679323456,472.6144793874469
3.720000000000003,-2.35631516174,3.5015166326,22.0165370217,0.226766341936,0.0712674278208,0.0,-1.98855245853,3.64632586942,5.49499876502,0.0279114884341,0.0249407258079,0.0,453.68206376790783,454.6624295591902,453.60147476083563,454.8421561629022
3.780000000000003,-2.47707429438,3.72431591285,22.346960585,0.228479062151,0.0726363487977,0.0,-2.03688202043,3.78028419405,5.51876066518,0.0297836288648,0.0181847108223,0.0,455.08543109951563,454.54423804409777,454.85111309063393,455.0012550669756
3.840000000000003,-2.60079996238,3.9552797213,22.6793089519,0.230430071997,0.0738317129726,0.0,-2.08740702666,3.91847005712,5.5590570593,0.0374876514859,0.0231897660602,0.0,461.1537458586971,461.5489667013323,460.03919287986054,460.6492941808829
3.900000000000003,-2.72746736465,4.19418387163,23.0125116581,0.23251958969,0.0753963702169,0.0,-2.13498062655,4.0450342598,5.54751302223,0.0288851106752,0.0313039304818,0.0,445.0693575130047,445.73325521187724,445.5493511552476,444.8458187857442
3.960000000000003,-2.85715280042,4.44108671638,23.3466799909,0.234186994867,0.0773482903129,0.0,-2.18803638046,4.18498182048,5.5909321862,0.0255051759153,0.0348810536742,0.0,463.01266232200743,463.2944137888145,463.3850939335356,463.11942258222183
4.020000000000002,-2.98975378931,4.69546388152,23.6795654419,0.235643662089,0.079140815331,0.0,-2.23219129918,4.29429913349,5.50550022844,0.0217028438052,0.0172863115448,0.0,423.12165925170996,421.6041143583057,422.04565622547466,421.7173738643923
4.080000000000001,-3.1255622924,4.95794684876,24.0137830603,0.236767015957,0.0803583657823,0.0,-2.29483204769,4.45489317069,5.63411430331,0.0119735974992,0.0257127561962,0.0,490.0462629678851,490.6722913528681,489.23633304579585,488.5111574860297
4.14,-3.26471106775,5.22874446854,24.3502720006,0.237674974924,0.0815998489258,0.0,-2.34361126224,4.57163265076,5.58227098799,0.0208011438284,0.00804979155191,0.0,434.234936334846,432.75031668283566,436.2248123016566,436.9614262552984
4.199999999999998,-3.40674476007,5.5063444036,24.6828743215,0.23864383787,0.0822440817147,0.0,-2.39094278802,4.6816929835,5.50471381105,0.00467396030776,0.0156328553971,0.0,425.30988358225676,425.9589185846642,427.4335464639505,426.05650157252006
4.259999999999997,-3.55179334502,5.79097881119,25.012671854,0.239269799076,0.0829213492207,0.0,-2.44410600182,4.80597402144,5.48843899325,0.0199942852007,0.000752441754419,0.0,446.53834201518157,445.3223969171639,445.4855163756642,446.7366844464181
4.319999999999996,-3.69974606214,6.08219022562,25.3379656378,0.239896464021,0.0829422162393,0.0,-2.48774067204,4.90112717132,5.35526210206,-0.0272780623405,-0.000474140860916,0.0,406.637299019619,406.52736699188216,408.4609001207837,404.22193461430055
4.379999999999995,-3.85052138157,6.37963664346,25.6575632341,0.238083329702,0.0834672174738,0.0,-2.53818131924,5.01347339561,5.29822550616,-0.0368654309036,0.0227169084577,0.0,430.2000277891886,432.15967769435457,432.0296609977274,431.2199924944199
4.439999999999993,-4.00463089325,6.68456273089,25.9770861053,0.236045492338,0.0847635077249,0.0,-2.59892764467,5.15021940225,5.3521427346,-0.0287156212185,0.0192826253734,0.0,466.4609448769235,466.1926005681069,466.8134971322508,467.4487364140127
4.499999999999992,-4.16245056884,6.9977024964,26.3002169598,0.233994660469,0.0870317004141,0.0,-2.66189822169,5.2872626918,5.41839600431,-0.0483056017648,0.0606076652787,0.0,469.5967467821138,472.7926703681417,472.3044101288781,470.7902711965891
4.559999999999991,-4.32405668834,7.31884439265,26.6267705034,0.231089371839,0.090537126265,0.0,-2.72530330091,5.41687333959,5.46634551979,-0.0486541630575,0.0536550956066,0.0,467.907345093937,467.3678250032903,465.80460129891185,465.7760180858994
4.6199999999999894,-4.48939885506,7.64731103966,26.95471284,0.227933209766,0.0934090922047,0.0,-2.78639457281,5.53150186894,5.4649937305,-0.0619751743764,0.0325973540439,0.0,452.3739779393842,450.6760086433918,452.8809170103591,451.80611506124313
4.679999999999988,-4.65796506195,7.98136433841,27.2774505565,0.224208542937,0.0951713162676,0.0,-2.83272578081,5.60336382272,5.29390509131,-0.0622836898641,0.0219779353181,0.0,394.7913366958469,393.8103475305508,393.4992285694485,393.4673423736109
4.739999999999987,-4.83030065736,8.32185980075,27.5997115689,0.220651737221,0.0968188891143,0.0,-2.9119102526,5.74563460144,5.44723196729,-0.0538658105785,0.0366319413915,0.0,497.13031134425165,498.20322530834994,496.3760861552402,496.99149819588166
4.799999999999986,-5.00696113364,8.66970419912,27.9264255309,0.218276541935,0.0992735186342,0.0,-2.97701058133,5.84870616243,5.44318989147,-0.0203791373833,0.0483259456981,0.0,450.59107356312063,451.53652657001277,449.6595396408992,452.363778321601
4.859999999999984,-5.1878145456,9.02415696447,28.2551737191,0.216957304054,0.102184986095,0.0,-3.05170430689,5.96592814083,5.51450893198,-0.0254145921273,0.0489184250606,0.0,474.8067647113581,474.8535065676508,474.9105543061568,474.5240907925007
4.919999999999983,-5.37296157581,9.38504242547,28.5857878931,0.21501604083,0.105240103137,0.0,-3.1201562507,6.06321328598,5.50588583218,-0.0522163395271,0.054644414855,0.0,450.7375640617283,451.20180043096474,452.041959447482,449.8759214361588
4.979999999999982,-5.56239157484,9.75190722894,28.9169238508,0.211650746123,0.108224032946,0.0,-3.19448390607,6.16503247963,5.53175859431,-0.0652425457126,0.0374469218968,0.0,462.5555056721451,461.20025428311806,462.6193972629392,461.5902484450044
5.0399999999999805,-5.75605293967,10.1242124448,29.2470200449,0.207739808992,0.110218178293,0.0,-3.26115285831,6.24466573228,5.47180312181,-0.0650620949936,0.0231000269198,0.0,436.0595785367189,434.8595502963736,433.9659218109936,433.9778304989959
